time,seconds_elapsed,z,y,x,label
1620211674567551000,0.029551025390625,0.22089666733145700,0.0884480987817049,-0.11714724678248200,2
1620211674577407700,0.03940771484375,0.25895481450371400,0.01916179658770560,0.013050364502705600,2
1620211674587264800,0.0492646484375,0.08021222188863900,-0.03677987086474900,0.12389054703023300,2
1620211674597122000,0.0591220703125,-0.24436281004957900,-0.102987496265769,0.15629848642107100,2
1620211674607009800,0.069009765625,-0.29668226841688200,-0.10395312642753100,0.07297346627414230,2
1620211674616866800,0.07886669921875,-0.20240816689543400,-0.11343699408769600,0.03632332273628560,2
1620211674626723800,0.088723876953125,-0.042587022773549000,-0.14535305830836300,0.11536295718159500,2
1620211674636580900,0.098580810546875,-0.005723017289303240,-0.11855682131946100,0.07172985942121590,2
1620211674646468900,0.10846875,0.10094159658663000,-0.08428805649280550,-0.057099276522360700,2
1620211674656326000,0.118325927734375,0.23971703007035000,0.05522329005002980,-0.09310407136138530,2
1620211674666182700,0.1281826171875,0.20007709359936400,0.11973463292717900,-0.1331923361217600,2
1620211674676041000,0.138041015625,0.05080317205283790,0.0899725318700075,-0.14855773610118800,2
1620211674685928000,0.147927978515625,-0.1357212335448710,0.024295652344822900,-0.0205679370585829,2
1620211674695785700,0.15778564453125,-0.3224690361022950,-0.07739654341340070,0.08040624662339690,2
1620211674705643000,0.16764306640625,-0.45030638452954600,-0.13470423852205300,0.10235683367941500,2
1620211674715499800,0.177499755859375,-0.2704817322988060,-0.07884381961226460,0.08570731217358260,2
1620211674725387800,0.1873876953125,-0.2066190991213550,-0.05408171879947190,0.05703322554882620,2
1620211674735244800,0.197244873046875,-0.14603694891929600,-0.029060090267658200,0.050855450229346700,2
1620211674745101800,0.207101806640625,-0.07085336884763090,0.042019525083899500,0.07910243401583280,2
1620211674754958800,0.216958740234375,-0.04546411257982250,0.07568272523283960,0.13192629824131700,2
1620211674764846800,0.226846923828125,-0.041502186678908800,0.051990299478173300,0.10031151852216600,2
1620211674774703600,0.23670361328125,-0.08209149629659950,0.04085398843586450,0.07954469789061700,2
1620211674784561000,0.246560791015625,-0.1500607976078990,0.037888124367594700,0.014229893143475100,2
1620211674794418000,0.25641796875,-0.144663395543769,0.041646015596389800,-0.07357957894112910,2
1620211674804305700,0.2663056640625,-0.08664247413184490,0.042969373154640200,-0.09428312507811930,2
1620211674814162700,0.27616259765625,-0.03887771992683410,-0.006315174496173860,-0.06163958683311940,2
1620211674824020000,0.28602001953125,0.06707564040720460,0.004345920249819760,-0.028178923518955700,2
1620211674833877800,0.295877685546875,0.11811309613995300,-0.04307984779179100,-0.0034433819195255600,2
1620211674843764700,0.3057646484375,0.16685652265138900,-0.08965747457146640,0.00735704823192209,2
1620211674853622000,0.3156220703125,0.2046692436952140,-0.0747843150883913,0.06420209426488730,2
1620211674863479800,0.325479736328125,0.30526882191114100,-0.08642097686827180,0.05938512243721630,2
1620211674873336800,0.3353369140625,0.3117185460397970,-0.11136427946686700,0.005541230981610720,2
1620211674883224800,0.345224853515625,0.22461539559364300,-0.11101824250817300,-0.02690437353849410,2
1620211674893081900,0.355081787109375,0.15115151545405400,-0.1111176112294200,-0.0714993020683527,2
1620211674902939000,0.36493896484375,0.06423544854521750,-0.05553425569534300,-0.06862257758826020,2
1620211674912796000,0.3747958984375,-0.017581833919882800,-0.016768763971328700,-0.09967179584652190,2
1620211674922653000,0.38465283203125,-0.0174462979067117,0.013299042034149200,-0.07398114547934380,2
1620211674932541000,0.394541015625,0.011224062390998000,0.007560206121206280,-0.02347472788337620,2
1620211674942398000,0.40439794921875,-0.004987140762805940,-0.018949030619859700,0.0006175473764538770,2
1620211674952254700,0.414254638671875,-0.05278006161637600,-0.06546294451355930,-0.004573262732289730,2
1620211674962112000,0.424112060546875,-0.13825809507872900,-0.13105389932096000,0.0372155954008922,2
1620211674972000000,0.434,-0.13532726579122200,-0.18334581209421200,0.07870788174029440,2
1620211674981856800,0.443856689453125,-0.05249532639086250,-0.15268646993637100,0.03888122705817220,2
1620211674991713800,0.4537138671875,0.017439795100688900,-0.12744447665214500,0.043295536369085300,2
1620211675001571800,0.46357177734375,0.060253685432672500,-0.1028565633624790,0.007792261311411860,2
1620211675011458800,0.473458740234375,0.1807704817134890,-0.08402209903299810,-0.006512231438234450,2
1620211675021321200,0.4833212890625,0.19931136992387500,-0.11839783136546600,0.029700762791372800,2
1620211675031178200,0.49317822265625,0.10360533590316800,-0.10270108053982300,0.04056085070818660,2
1620211675041035300,0.50303515625,0.06201309632062910,-0.08463584701716900,0.0061699208065867400,2
1620211675050923000,0.512923095703125,-0.052817324886843600,-0.07204641455709930,0.010946597156487400,2
1620211675060780300,0.5227802734375,-0.11262447212841400,-0.048400166031718300,-0.011102153044380200,2
1620211675070637300,0.53263720703125,-0.03589906944222750,-0.06266776083707810,-0.02518642717208710,2
1620211675080494000,0.542494140625,0.02655603502485900,-0.08660451674163340,-0.02085840790513900,2
1620211675090382000,0.552382080078125,-0.021617921035550500,-0.10058744938671600,-0.0031412571677938100,2
1620211675100239400,0.5622392578125,-0.05522149995174260,-0.10734978312850000,0.03526650715973230,2
1620211675110096100,0.57209619140625,-0.08074238324258480,-0.0970271265566349,0.09953739234451210,2
1620211675119953200,0.581953125,-0.01858783262465150,-0.08805179294049740,0.11720748906973700,2
1620211675129841400,0.59184130859375,0.13881693453788800,0.018839140504598600,0.08234159860014920,2
1620211675139698200,0.6016982421875,0.19892153035607200,0.06188333246111870,0.08811028166208420,2
1620211675149555200,0.61155517578125,0.17378650457765900,-0.005345452681183820,0.11386460838262000,2
1620211675159413000,0.6214130859375,0.13025251981020000,-0.07176409048438070,0.15159429078549100,2
1620211675169300200,0.63130029296875,0.020617256093025200,-0.15459902555942500,0.15365677627325100,2
1620211675179157200,0.6411572265625,-0.11158519220855100,-0.13491758901178800,0.12677399351205700,2
1620211675189015000,0.65101513671875,-0.057076772429607800,-0.12244506092965600,0.10543719097282700,2
1620211675198872300,0.660872314453125,0.022283180011250100,-0.09577566519081590,0.1689159759318460,2
1620211675208760300,0.67076025390625,0.08704586730096490,-0.06896072350144390,0.209514528301917,2
1620211675218617000,0.6806171875,0.12798691296577500,-0.1155225681900980,0.24398937362730500,2
1620211675228474000,0.69047412109375,0.1110048350373280,-0.13325403971374000,0.3058726695558060,2
1620211675238331400,0.700331298828125,0.0717828682500869,-0.20011165345609200,0.23597433641068600,2
1620211675248188200,0.710188232421875,0.05462236501481380,-0.2672562674462800,0.15132836985830200,2
1620211675258076200,0.720076171875,0.04158405627608300,-0.278588977843523,0.09623889878839250,2
1620211675267933200,0.72993310546875,0.04739714473532510,-0.26489479901194600,0.00977609207239002,2
1620211675277790200,0.739790283203125,0.0065115738511085500,-0.2199216848194600,0.011638999867439300,2
1620211675287647200,0.749647216796875,0.030082419052720100,-0.22270751614570600,0.004018880252540110,2
1620211675297535200,0.75953515625,-0.014995324558019600,-0.20187223338782800,0.066793316334486,2
