time,seconds_elapsed,z,y,x,label
1620211641752653000,0.022653076171875,-0.076370122975111,-0.07329962948858740,-0.07442834125757220,1
1620211641762510000,0.032510009765625,-0.2221884424413550,-0.14959668722748800,0.045901928608352300,1
1620211641772398000,0.042398193359375,-0.27969604403628000,-0.20104396587014200,0.09025692003564910,1
1620211641782255000,0.052255126953125,-0.4072434148073200,-0.21850012758374200,0.12213527346127700,1
1620211641792112000,0.062112060546875,-0.3452303184866910,-0.2308236025840040,0.12758243295126600,1
1620211641801969200,0.07196923828125,-0.17677284517837700,-0.13853928664028600,0.10836715261065400,1
1620211641811857000,0.08185693359375,-0.09506371752917770,-0.07741232550442220,0.11311287669986500,1
1620211641821714200,0.091714111328125,0.0052425768285989800,-0.0694423695385456,0.11498422352969600,1
1620211641831571200,0.1015712890625,0.022367296364437800,-0.0556698647737503,0.07775542158735920,1
1620211641841428000,0.111427978515625,0.0063315411090850800,-0.05358429067134860,0.011670271788537500,1
1620211641851316000,0.12131591796875,0.019134890314471000,-0.04088379905223850,-0.04239568318622190,1
1620211641861173200,0.13117333984375,-0.002967617633938790,0.010823007309436800,-0.07156973695605990,1
1620211641871030000,0.141030029296875,-0.024314357045292900,0.01163198560476300,-0.05683832403123380,1
1620211641880888000,0.15088818359375,-0.09473755431473260,-0.04184767564833160,-0.062005789797008000,1
1620211641890775300,0.160775390625,-0.11598494327114900,-0.058169280374050100,-0.041227516189683200,1
1620211641900633000,0.170633056640625,-0.115792617303133,-0.055587447187304500,0.009255027340352540,1
1620211641910490000,0.180489990234375,-0.17091069341301900,-0.04324760557413100,0.06452420235872270,1
1620211641920347000,0.190346923828125,-0.18566345965312800,-0.06634089639186860,0.12332825523866300,1
1620211641930235100,0.200235107421875,-0.07378768700016660,0.019988895061612100,0.12125878288769200,1
1620211641940092200,0.210092041015625,-0.025586294943559900,0.1064730002939700,0.03588407280249520,1
1620211641949949000,0.219948974609375,0.05531562624229120,0.13204992462098600,-0.02114743571328000,1
1620211641959806200,0.22980615234375,0.1260579907298090,0.16895955934524500,-0.04699205279946330,1
1620211641969663200,0.239663330078125,0.14979540640367200,0.1835328590989110,-0.03056174526857210,1
1620211641979551000,0.249551025390625,0.2017576670974490,0.1974912418246270,-0.008099427564442160,1
1620211641989405000,0.259405029296875,0.17301672578156000,0.2169464684009550,0.011918985852599100,1
1620211641999262200,0.26926220703125,0.1152630222047680,0.1994219176262620,0.06457182262642310,1
1620211642009120000,0.2791201171875,0.06295649638427420,0.14721709861457300,0.15042610552264400,1
1620211642019007000,0.289007080078125,-0.02231938383579250,0.08099018399119380,0.23983079264313000,1
1620211642028864000,0.298864013671875,-0.1553758551508190,-0.014934534281492200,0.21566870355010000,1
1620211642038722000,0.30872216796875,-0.0668084956373088,0.005652326673269270,0.09447949703359050,1
1620211642048579000,0.3185791015625,-0.013225976797938300,0.09809797065854070,0.03827712368518110,1
1620211642058466000,0.328466064453125,0.03209492791891100,0.10462357303500200,0.016810849547386200,1
