time,seconds_elapsed,z,y,x,label
1620211702982329300,0.030329345703125,-0.038095483507961000,-0.02478898881971840,-0.06872695127818730,3
1620211702992187100,0.040187255859375,0.0848033125385642,-0.002706336349248890,-0.08547032507993280,3
1620211703002044200,0.050044189453125,0.10925956227257800,-0.007393617382645610,-0.08423782414291050,3
1620211703011932400,0.059932373046875,0.13463847980946300,-0.01526011297404770,-0.10341226101648100,3
1620211703021789400,0.06978955078125,0.16581965388432100,-0.005606149443984030,-0.07611063178870830,3
1620211703031646200,0.079646240234375,0.17417466364502900,-0.006792144358158110,-0.055989598247408900,3
1620211703041521700,0.089521728515625,0.16954408123493200,-0.02528524790406230,-0.05265665443241600,3
1620211703051378700,0.099378662109375,0.19147826514542100,-0.017588263660669300,-0.08753419880717990,3
1620211703061267000,0.109266845703125,0.1839252194173630,0.010960954475402800,-0.11962945551965400,3
1620211703071123700,0.119123779296875,0.07845642772987490,0.0023737433940172200,-0.10251757719907900,3
1620211703080980700,0.128980712890625,0.06344882821217180,0.01402443369925020,-0.06471566981021320,3
1620211703090838000,0.138838134765625,0.04854980363547800,0.02244096438884740,-0.022953882347047300,3
1620211703100726000,0.14872607421875,0.07096095740795130,0.010197568887472200,0.005823591586947440,3
1620211703110582800,0.158582763671875,0.06841331875175240,0.010959200909733800,0.07041976320333780,3
1620211703120440800,0.16844091796875,0.06788754131197930,-0.028612931022048000,0.10827420449703900,3
1620211703130297900,0.1782978515625,0.07302987263649700,-0.0020984335839748400,0.06211312262900170,3
1620211703140184800,0.188184814453125,0.027368630049377700,0.03595920213162900,-0.00995999727193266,3
1620211703150043000,0.19804296875,0.05786737481802700,0.07471183437407020,-0.026303996492549800,3
1620211703159900000,0.20789990234375,0.14218699549287600,0.06217734697163110,-0.06690605599395930,3
1620211703169757000,0.2177568359375,0.07475815773382780,0.09816226806640620,-0.10956983379814800,3
1620211703179645000,0.22764501953125,-0.0064209729582071300,0.14879121606349900,-0.05133855757117270,3
1620211703189501700,0.237501708984375,0.03020867578089240,0.1245370647728440,-0.028231530489027500,3
1620211703199359000,0.24735888671875,0.07032032141685490,0.1435609141945840,0.027210663008689900,3
1620211703209216000,0.257216064453125,0.10441431419849400,0.18724574214220000,0.0570706714823842,3
1620211703219103700,0.267103759765625,0.11138649129867600,0.15729717860221900,0.10843903966993100,3
1620211703228960800,0.276960693359375,0.026236265018582300,0.09987024102807050,0.09438362631052730,3
1620211703238818000,0.286818115234375,0.07458616216778760,0.12606851212382300,0.0650400429263711,3
1620211703248674800,0.2966748046875,0.07187631868720050,0.06190437524914740,0.06285422331988810,3
1620211703258532900,0.306532958984375,0.03766045309156180,0.049316111832857100,0.05071553030200300,3
1620211703268419800,0.316419921875,-0.037792847299575800,0.017256255227327300,0.03736000884026290,3
1620211703278276900,0.32627685546875,-0.06194792212992910,-0.000754033237695694,0.02455978317372500,3
1620211703288135000,0.336135009765625,-0.03380436218529940,0.03895253872871400,0.0020144816275686000,3
1620211703297991700,0.34599169921875,-0.016023936953395600,0.06915303120315080,0.010614004201255700,3
1620211703307878700,0.355878662109375,0.018421207353472700,0.04557166460752490,-0.022608137649297700,3
1620211703317737000,0.365737060546875,0.10768661386743200,0.06818038677871230,-0.06011343671176580,3
1620211703327593700,0.37559375,0.17887991872653400,0.09189970054030420,-0.10170311901103700,3
1620211703337450800,0.38545068359375,0.19639526328146500,0.06806289787888530,-0.10739946748912300,3
1620211703347339000,0.395339111328125,0.251939017457515,0.05274900889098640,-0.05757310457918790,3
1620211703357195800,0.40519580078125,0.31882278855443000,0.054606034934520700,-0.028717560440301900,3
1620211703367052800,0.415052734375,0.3208271141141650,0.05807634139359000,-0.035113691218197300,3
1620211703376909800,0.424909912109375,0.2586865920215850,0.026167875957489000,-0.012288403686881100,3
1620211703386797800,0.4347978515625,0.23139088107794500,-0.02698269947171210,0.00005677168853580950,3
1620211703396654800,0.44465478515625,0.1345849960565570,-0.06365034213364120,0.01637333491295580,3
1620211703406511900,0.454511962890625,0.07158522678613660,-0.0826923117339611,0.002814472898840900,3
1620211703416369000,0.464368896484375,-0.015259528452158000,-0.10310381612181700,-0.003918050226569180,3
1620211703426257000,0.4742568359375,-0.08065846781879660,-0.13857494247555700,-0.002298851526901130,3
1620211703436114000,0.484114013671875,-0.09516381690278650,-0.17008827111423000,-0.012187683258764400,3
1620211703445971700,0.4939716796875,-0.06043766369745140,-0.14758067122995900,-0.03190645614210520,3
1620211703455829000,0.5038291015625,-0.07593757677674290,-0.14125555986166,-0.04708586856275800,3
1620211703465716000,0.513716064453125,-0.05058467046394940,-0.16004150887429700,-0.04954652305524800,3
1620211703475573800,0.52357373046875,-0.048934126777946900,-0.17242343606352800,0.021515447041764900,3
1620211703485431000,0.53343115234375,-0.11776713224649400,-0.19311960261166100,0.0594105126067996,3
1620211703495287800,0.543287841796875,-0.1152525190770630,-0.21902269015312200,0.059580316215753600,3
1620211703505144800,0.553144775390625,-0.043722237348556500,-0.22113632130622900,0.014558102184534100,3
1620211703515032800,0.56303271484375,-0.04862491469830270,-0.20336451777219800,-0.013532777724787600,3
1620211703524889900,0.572889892578125,-0.031226620651781600,-0.21623218265175800,-0.053038858683034800,3
1620211703534747000,0.582746826171875,-0.03900909122154120,-0.21718319976627800,-0.07136285273972900,3
1620211703544604000,0.59260400390625,-0.04620587085783480,-0.2126981633067130,-0.04619944111704830,3
1620211703554491600,0.60249169921875,-0.0014998831689357800,-0.21086451813876600,-0.05148351899981500,3
1620211703564349000,0.612348876953125,-0.052735418757051200,-0.18570786505043500,-0.06448741401229050,3
1620211703574206000,0.6222060546875,-0.13497399537414300,-0.20503566585481200,-0.02953333380259570,3
1620211703584063700,0.632063720703125,-0.1336325176373120,-0.2169149042189120,-0.010403832049295300,3
1620211703593950700,0.64195068359375,-0.09603490064889190,-0.19290099142491800,-0.006165756088122730,3
1620211703603808000,0.65180810546875,-0.059820846973359600,-0.2002057614803310,-0.015088336603716000,3
1620211703613665800,0.661665771484375,-0.015655395901948200,-0.17182196303904100,-0.049364152225665700,3
1620211703623522800,0.671522705078125,-0.01919365303069350,-0.16704817276597000,-0.05272526268921790,3
1620211703633409800,0.681409912109375,-0.01023205567896370,-0.1955225721001630,-0.04710749587267640,3
1620211703643267800,0.691267822265625,0.020375848552584600,-0.20354864216744900,-0.04282528850883250,3
1620211703653124900,0.701124755859375,-0.016064999616146100,-0.2038695446848870,-0.05434241556227210,3
1620211703662981600,0.710981689453125,-0.02567483174353840,-0.1900327425122260,-0.0604926818203181,3
1620211703672870000,0.720869873046875,0.013772504764795300,-0.25062077446579900,-0.04914864631146190,3
1620211703682727000,0.730726806640625,0.03906710501909260,-0.276819045561552,-0.036408407203853100,3
1620211703692583700,0.740583740234375,0.051704614404588900,-0.26889818943440900,-0.05634443956706670,3
1620211703702440700,0.750440673828125,0.06179682322144510,-0.2747895855605600,-0.030220950740575800,3
1620211703712298000,0.760298095703125,0.059356736592948400,-0.2875438531935220,-0.00956708896420896,3
1620211703722185700,0.770185791015625,0.017841361638903600,-0.3002648030787710,0.0034498481929302200,3
1620211703732042800,0.780042724609375,0.033494857844710300,-0.32954642714262000,0.04947276369929310,3
1620211703741899800,0.789899658203125,0.0826619165956974,-0.40228491561710800,0.06138911920338870,3
1620211703751757800,0.7997578125,0.135615800409019,-0.43941433057189000,0.06532857754416760,3
1620211703761644800,0.809644775390625,0.14449498017430300,-0.44606502063274400,0.11285802515596200,3
1620211703771502800,0.8195029296875,0.09429799385368820,-0.5137491483271120,0.16092062979638600,3
1620211703781359900,0.82935986328125,0.07005451008751990,-0.5227934555262330,0.2112549422284590,3
1620211703791217000,0.839216796875,0.03624152620434760,-0.44759296085238500,0.42753567672967900,3
1620211703801105000,0.84910498046875,-0.04789250877052550,-0.5644616829544310,0.34409364260695900,3
1620211703810962000,0.8589619140625,-0.21100188078284300,-0.5536310768604280,0.3250093682348730,3
1620211703820819000,0.86881884765625,-0.29051673152446700,-0.6312456469386820,0.2142982919797300,3
1620211703830676000,0.878676025390625,-0.20676161286458400,-0.5402373422801490,0.029283341096900400,3
1620211703840563700,0.888563720703125,-0.11035700212046500,-0.5001595989137890,0.011138028075359800,3
1620211703850421000,0.8984208984375,-0.12694880208969100,-0.5166074603676800,0.014411971712112400,3
1620211703860278000,0.908278076171875,-0.1031346496514980,-0.46844577926695300,0.08852025070246310,3
1620211703870134800,0.918134765625,-0.09796411514580250,-0.5424591099828480,0.18712796098142900,3
1620211703880022800,0.928022705078125,-0.14245952882394200,-0.4948509711116550,0.2721089316418390,3
1620211703889880000,0.937880126953125,-0.1338641344361010,-0.4874877488672730,0.3106751014014710,3
1620211703899736800,0.94773681640625,-0.1203068798571830,-0.5225608158141370,0.36673692463487400,3
1620211703909595000,0.957594970703125,-0.038062604151666200,-0.535588639691472,0.36607725514974400,3
1620211703919452000,0.967451904296875,-0.016346154645085300,-0.48738019683957100,0.3405249172747140,3
1620211703929339000,0.9773388671875,-0.013336597565561500,-0.45526890230774900,0.2357856454381720,3
1620211703939197000,0.987197021484375,-0.0070125091105699500,-0.41288872721791300,0.22757629122585100,3
1620211703949053700,0.9970537109375,-0.05741174000501630,-0.444330159664154,0.238041863399744,3
1620211703958911000,1.006910888671880,-0.1268694532431660,-0.43601592030525200,0.25698888472560800,3
1620211703968799000,1.016799072265630,-0.173397980184108,-0.45368017181158100,0.2309209620112550,3
1620211703978655700,1.02665576171875,-0.1863454323016110,-0.4627408456236120,0.1874397668769580,3
1620211703988512800,1.0365126953125,-0.14629823020398600,-0.3841922095656400,0.19410978269279000,3
1620211703998370000,1.0463701171875,-0.05040902163609860,-0.37696927257478200,0.20068590968009100,3
1620211704008257800,1.0562578125,0.002734393399953840,-0.35031682797074300,0.22322394123524400,3
1620211704018114800,1.06611474609375,0.00014379238486290000,-0.28634675236344300,0.23209259960651400,3
1620211704027971800,1.075971923828130,-0.027585195409506600,-0.26278467499017700,0.26524459883030500,3
1620211704037828900,1.085828857421880,-0.10534385013356800,-0.2280745961368080,0.302679499537684,3
1620211704047700700,1.09570068359375,-0.10964812319874800,-0.10867723233997800,0.27144261322021500,3
1620211704057557500,1.1055576171875,-0.09382496951445940,-0.016235095486044900,0.20169800933208300,3
1620211704067414500,1.11541455078125,-0.011749328374117600,0.023627543824911100,0.18674593939390000,3
1620211704077272600,1.1252724609375,0.09394508876279000,0.13527122475504900,0.17018234260585200,3
1620211704087159600,1.13515966796875,0.22235285748913900,0.2239963869124650,0.14323646801319000,3
1620211704097017600,1.145017578125,0.3158931648433210,0.29869886893630000,0.14564648829698600,3
1620211704106874600,1.15487451171875,0.24187749603986700,0.32133097198307500,0.24875176572352600,3
1620211704116731600,1.164731689453130,0.18137597332596800,0.32793197768330600,0.39118542945385000,3
1620211704126588700,1.174588623046880,0.08666019245162610,0.39379122803807300,0.41772619384434100,3
1620211704136476400,1.184476318359380,0.02350377131477000,0.37909459416568300,0.38367837829198700,3
1620211704146333700,1.194333740234380,-0.0028464754723012400,0.3146428725212810,0.22517825364079300,3
1620211704156190700,1.204190673828130,-0.1774706364504990,0.33002047439515600,0.09392738870931790,3
1620211704166047500,1.214047607421880,-0.23408114307522800,0.15697335347533200,0.13720248507857300,3
